3275,Gypsum Products
3281,Cut Stone and Stone Products
3291,Abrasive Products
3291,.   Steel Wool With or Without Soap
3291,.   Abrasive Products (Except Steel Wool With or Without Soap)
3292,Asbestos Products
3292,.   Asbestos Brake Linings and Pads
3292,.   Other Asbestos Products
3295,"Minerals and Earths, Ground or Otherwise Treated"
3295,".   Grinding, Washing, Separating, etc. of Minerals in SIC 1455"
3295,".   Grinding, Washing, Separating, etc. of Minerals in SIC 1459"
3295,".   Grinding, Washing, Separating, etc. of Minerals in SIC 1479"
3295,".   Grinding, Washing, Separating, etc. of  Minerals in SIC 1499"
3295,".   Except Grinding, Washing, Separating, etc."
3296,Mineral Wool
3297,Nonclay Refractories
3299,"Nonmetallic Mineral Products, NEC"
3299,.   Clay Statuary
3299,".   Moldings, Ornamental and Architectural Plaster Work, and Gypsum Statuary"
3299,.   Other Nonmetallic Mineral Products
3312,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling Mills"
3312,".   Coke Ovens, Not Integrated With Steel Mills"
3312,.   Hot Rolling Purchased Steel
3312,.   Except Coke Ovens Not Integrated with Steel Mills and Hot Rolling Purchased Steel
3313,"Electrometallurgical Products, Except Steel"
3315,Steel Wiredrawing and Steel Nails and Spikes
3315,.   Steel Wire Drawing
3315,".   Nails, Spikes, Paper Clips, and Wire, Not Made in Wire Drawing Plants"
3316,"Cold-Rolled Steel Sheet, Strip, and Bars"
3317,Steel Pipe and Tubes
3321,Gray and Ductile Iron Foundries
3322,Malleable Iron Foundries
3324,Steel Investment Foundries
3325,"Steel Foundries, NEC"
3331,Primary Smelting and Refining of Copper
3334,Primary Production of Aluminum
3339,"Primary Smelting and Refining of Nonferrous Metals, Except Copper and Aluminum"
3341,Secondary Smelting and Refining of Nonferrous Metals
3341,.   Aluminum
3341,.   Copper
3341,.   Except Aluminum and Copper
3351,"Rolling, Drawing, and Extruding of Copper"
3353,"Aluminum Sheet, Plate, and Foil"
3354,Aluminum Extruded Products
3355,"Aluminum Rolling and Drawing, NEC"
3356,"Rolling, Drawing, and Extruding of Nonferrous Metals, Except Copper and Aluminum"
3357,Drawing and Insulating of Nonferrous Wire
3357,.   Aluminum Wire Drawing
3357,.   Copper Wire Drawing
3357,.   Wire Drawing Except Copper or Aluminum
3357,.   Fiber Optic Cable - Insulating Only
3357,.   All Other
3363,Aluminum Die-Castings
3364,"Nonferrous Die-Castings, Except Aluminum"
3365,Aluminum Foundries
3366,Copper Foundries
3369,"Nonferrous Foundries, Except Aluminum and Copper"
3398,Metal Heat Treating
3399,"Primary Metal Products, NEC"
3399,".   Aluminum Powder, Paste, Flakes, etc."
3399,".   Copper Powder, Flakes, Paste, etc."
3399,".   Other Nonferrous Powder, Paste, Flakes, etc."
3399,".   Making Ferrous Metal Powder, Paste, and Flake From Purchased Iron or Steel"
3399,".   Nonferrous Nails, Brads, Staples, etc."
3399,.   Laminated Steel
3411,Metal Cans
3412,"Metal Shipping Barrels, Drums, Kegs, and Pails"
3421,Cutlery
3421,.   Except Tool-Type Shears
3421,.   Tool-Type Shears
3423,"Hand and Edge Tools, Except Machine Tools and Handsaws"
3425,Saw Blades and Handsaws
3429,"Hardware, NEC"
3429,".   Fireplace Fixtures, Traps, Handcuffs and Leg Irons, Ladder Jacks, and Other Like Metal Products"
3429,".   Vacuum and Insulated Bottles, Jugs, and Chests"
3429,.   Turnbuckles and Hose Clamps
3429,.   Luggage and Utility Racks
3429,.   Fire Hose Nozzles and Couplings
3429,.   Convertible Bed Sleeper Mechanisms and Chair Glides
3429,.   Other Hardware
3431,Enameled Iron and Metal Sanitary Ware
3432,Plumbing Fixture Fittings and Trim
3432,".   Plumbing Fixture Fittings and Trim, Except Metal Shower Rods and Lawn Hose Nozzles"
3432,.   Lawn Hose Nozzles
3432,.   Metal Shower Rods
3433,"Heating Equipment, Except Electric and Warm Air Furnaces"
3441,Fabricated Structural Metal
3442,"Metal Doors, Sash, Frames, Molding, and Trim Manufacturing"
3443,Fabricated Plate Work (Boiler Shops)
3443,.   Fabricated Plate Work and Metal Weldments
3443,.   Power Boilers and Heat Exchanges
3443,.   Heavy Gauge Tanks
3443,.   Metal Cooling Towers
3444,Sheet Metal Work
3444,".   Ducts, Flumes, Flooring. Siding, Dampers, etc."
3444,.   Metal Bins and Vats
3444,.   Cooling Towers
3446,Architectural and Ornamental Metal Work
3448,Prefabricated Metal Buildings and Components
3449,Miscellaneous Structural Metal Work
3449,.   Custom Roll Forming
3449,.   Fabricated Bar Joists and Concrete Reinforcing Bars
3449,.   Curtain Wall
3449,.   Metal Plaster Bases
3451,Screw Machine Products
3452,"Bolts, Nuts, Screws, Rivets, and Washers"
3462,Iron and Steel Forgings
3463,Nonferrous Forgings
3465,Automotive Stamping
3466,Crowns and Closures
3469,"Metal Stamping, NEC"
3469,".   Metal Stamping, NEC (Except Kitchen Utensils, Pots and Pans for Cooking, and Coins)"
3469,.   Kitchen Utensils and Pots and Pans for Cooking
3471,"Electroplating, Plating, Polishing, Anodizing, and Coloring"
3479,"Coating, Engraving, and Allied Services, NEC"
3479,".   Jewelry Engraving and Etching, Costume Jewelry"
3479,".   Jewelry Engraving and Etching, Precious Metal"
3479,.   Silverware and Flatware Engraving and Etching
3479,".   Other Coating, Engraving and Allied Services"
3482,Small Arms Ammunition
3483,"Ammunition, Except for Small Arms"
3484,Small Arms
3489,"Ordnance and Accessories, NEC"
3491,Industrial Valves
3492,Fluid Power Valves and Hose Fittings
3493,"Steel Springs, Except Wire"
3494,"Valves and Pipe Fittings, NEC"
3494,.   Except Metal Pipe Hangers and Supports
3494,.   Metal Pipe Hangers and Supports
3495,Wire Springs
3495,.   Wire Springs (Except Watch and Clock Springs)
3495,.   Watch and Clock Springs
3496,Miscellaneous Fabricated Wire Products
3496,.   Grocery Carts
3496,.   Except Grocery Carts
3497,Metal Foil and Leaf
3497,.   Laminated Aluminum Foil Rolls/Sheets for Flexible Packaging Uses
3497,.   Foil and Foil Containers
3498,Fabricated Pipe and Pipe Fittings
3499,"Fabricated Metal Products, NEC"
3499,.   Metal Furniture Frames
3499,.   Metal Motor Vehicle Seat Frames
3499,.   Powder Metallurgy
3499,.   Metal Boxes
3499,.   Safe and Vault Locks
3499,.   Metal Aerosol Valves
3499,.   Other Metal Products
3511,"Steam, Gas, and Hydraulic Turbines, and Turbine Generator Set Units"
3519,"Internal Combustion Engines, NEC"
3519,.   Stationary Engine Radiators
3519,.   Except Stationary  Engine Radiators
3523,Farm Machinery and Equipment
3523,".   Farm Machinery and Equipment (Except Corrals, Stalls, Holding Gates, Hand Hair Clippers for Animals, Farm Conveyors, and Elevators)"
3523,".   Corrals, Stalls, Holding Gates"
3523,.   Hand Hair Clippers for Animals
3523,".   Farm Conveyors and Farm Elevators, Stackers, and Bale Throwers"
3524,Lawn and Garden Tractors and Home Lawn and Garden  Equipment
3524,.   Lawn and Garden Tractors and Home Lawn and Garden Equipment (Except Nonpowered Lawnmowers)
3524,.   Nonpowered Lawnmowers
3531,Construction Machinery and Equipment
3531,.   Railway Track Maintenance Equipment
3531,".   Winches, Aerial Work Platforms, and Automotive Wrecker Hoists"
3531,.   Other Construction Machinery and Equipment
3532,"Mining Machinery and Equipment, Except Oil and Gas Field  Machinery and Equipment"
3533,Oil and Gas Field Machinery and Equipment
3534,Elevators and Moving Stairways
3535,Conveyors and Conveying Equipment
3536,"Overhead Traveling Cranes, Hoists, and Monorail Systems"
3537,"Industrial Trucks, Tractors, Trailers, and Stackers"
3537,".   Industrial Trucks, Tractors, Trailers, and Stackers (Except Metal Pallets and Air Cargo Containers)"
3537,.   Metal Pallets
3537,.   Metal Air Cargo Containers
3541,"Machine Tools,  Metal Cutting Type"
3542,"Machine Tools, Metal Forming Type"
3543,Industrial Patterns
3544,"Special Dies and Tools, Die Sets, Jigs and Fixtures, and Industrial Molds"
3544,.   Except Industrial Molds
3544,.   Industrial  Molds
3545,"Cutting Tools, Machine Tool Accessories, and Machinists' Precision Measuring Devices"
3545,".   Cutting Tools, Machine Tool Accessories, and Machinists' Precision Measuring Devices (Except Precision Measuring Devices)"
3545,.    Precision Measuring Devices
3546,Power-Driven Handtools
3547,Rolling Mill Machinery and Equipment
3548,Electric and Gas Welding and Soldering Equipment
3548,.   Except Transformers for Arc-Welding
3548,.   Transformers for Arc-Welding
3549,"Metalworking Machinery, NEC"
3552,Textile Machinery
3553,Woodworking Machinery
3554,Paper Industries Machinery
3555,Printing Trades Machinery and Equipment
3556,Food Products Machinery
3559,"Special  Industry Machinery, NEC"
3559,.   Rubber and Plastics Manufacturing Machinery
3559,.   Nuclear Control Drive Mechanisms
3559,.   Automotive Maintenance Equipment
3559,.   Semiconductor Machinery Manufacturing
3559,.   Cotton Ginning Machinery
3559,".   Except Rubber and Plastics Manufacturing Machinery,  Semiconductor Manufacturing Machinery, Automotive Maintenance Equipment,  Cotton Ginning Machinery, and Nuclear Control Device Mechanisms"
3561,Pumps and Pumping Equipment
3562,Ball and Roller Bearings
3563,Air and Gas Compressors
3564,Industrial and Commercial Fans and Blowers and Air  Purification Equipment
3564,.   Air Purification Equipment
3564,.   Fans and Blowers
3565,Packaging Machinery
3566,"Speed Changers, Industrial High-Speed Drives, and Gears"
3567,Industrial Process Furnaces and Ovens
3568,"Mechanical Power Transmission Equipment, NEC"
3569,"General Industrial Machinery and Equipment, NEC"
3569,.   Electric Swimming Pool Heaters
3569,.   Textile Fire Hose
3569,.   Except Electric Swimming Pool Heaters and Textile Fire Hoses
3571,Electronic Computers
3572,Computer Storage Devices
3575,Computer Terminals
3577,"Computer Peripheral Equipment, NEC"
3577,.   Plotter Controllers
3577,.   Magnetic Tape Cleaner
3577,.   Except Plotter Controllers and Magnetic Tape Cleaners
3578,"Calculating and Accounting Machines, Except Electronic Computers"
3578,.   Point of Sales Terminals and Fund Transfer Devices
3578,.   Change Making Machines
3578,".   Calculating and Accounting Machines, Except Point of Sales Terminals and Fund Transfer Devices, and Change Making Machines"
3579,"Office Machines, NEC"
3579,".   Pencil Sharpeners, Staplers, and Other Office Equipment"
3579,.   Time Clocks and Other Time Recording Devices
3579,.   Other Office Machines
3581,Automatic Vending Machines
3582,"Commercial Laundry, Drycleaning, and Pressing Machines"
3585,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment
3585,.   Motor Vehicle Air-Conditioning
3585,.   Except Motor Vehicle Air-Conditioning
3586,Measuring and Dispensing Pumps
3589,"Service Industry Machinery, NEC"
3592,"Carburetors, Pistons, Piston Rings, and Valves"
3593,Fluid Power Cylinders and Actuators
3594,Fluid Power Pumps and Motors
3596,"Scales and Balances, Except Laboratory"
3599,"Industrial and Commercial Machinery and Equipment, NEC"
3599,".   Gasoline, Oil and Intake Filters for  Internal Combustion Engines, Except Motor Vehicle"
3599,.   Flexible Metal Hose
3599,.   Carnival  Amusement Park Equipment
3599,.   Machine Shops
3599,.   Other Industrial and Commercial Machinery and Equipment
3711,Motor Vehicles and Passenger Car Bodies
3711,.   Automobiles
3711,.   Light Truck and Utility Vehicles
3711,.   Heavy Duty Trucks
3711,.   Kit Car and Other Passenger Car Bodies
3711,.   Military Armored Vehicles
3713,Truck and Bus Bodies
3714,Motor Vehicle Parts and Accessories
3714,.   Dump-Truck Lifting Mechanisms and Fifth Wheels
3714,.   Gasoline Engines Including Rebuilt and Engine Parts Including Rebuilt for Motor Vehicles
3714,".   Wiring Harness Sets, Other than Ignition; Block Heaters and Battery Heaters; Instrument Board Assemblies; Permanent Defroster; Windshield Washer-Wiper Mechanisms; Cruise Control Mechanisms; and Other Electrical Equipment for Internal Combustion Engin"
3714,.   Steering and Suspension Parts
3714,".   Brake and Brake Systems, Including Assemblies"
3714,".   Transmissions and Power Train Parts, Including Rebuilding"
3714,.   Other Motor Vehicle Parts
3715,Truck Trailers
3716,Motor  Homes
3721,Aircraft
3721,.   Research and Development
3721,.   Except Research and Development
3724,Aircraft Engines and Engine Parts
3724,.   Except Research and Development
3724,.   Research and Development
3728,"Aircraft Parts and Auxiliary Equipment, NEC"
3728,.   Fluid Power Aircraft Subassemblies
3728,.   Research and Development
3728,.   Target Drones
3728,".   Except Fluid Power Aircraft Subassemblies, Target Drones, and Research and Development"
3731,Ship Building and Repairing
3731,.   Floating Dry Docks Not Associated With Shipyards
3731,.   Ship Building and Repairing Except Floating Dry Docks Not Associated With Shipyards
3732,Boat  Building and Repairing
3732,.   Boat  Repair
3732,.   Boat Building
3743,Railroad Equipment
3743,.   Locomotive Fuel Lubricating or Cooling Medium Pumps
3743,.   Other Railroad Equipment
3751,"Motorcycles, Bicycles, and Parts"
3761,Guided Missiles and Space Vehicles
3761,.   Except Research and Development
3761,.   Research and Development
3764,Guided Missile and Space Vehicle Propulsion Units and Propulsion Unit Parts
3764,.   Except Research and Development
3764,.   Research and Development
3769,"Guided Missile Space Vehicle Parts and Auxiliary Equipment, NEC"
3769,.   Except Research and Development
3769,.   Research and Development
3792,Travel Trailers and Campers
3795,Tanks and Tank Components
3799,"Transportation Equipment, NEC"
3799,".   Automobile, Boat, Utility and Light Truck Trailers"
3799,.   Trailer Hitches
3799,.   Wheelbarrows
3799,.   Other Transportation Equipment
3812,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems and  Instruments"
3821,Laboratory Apparatus and Furniture
3822,Automatic Controls for Regulating Residential and Commercial Environments and Appliances
3823,"Industrial Instruments for Measurement, Display, and Control of Process Variables; and Related Products"
3824,Totalizing Fluid Meters and Counting Devices
3825,Instruments for Measuring and Testing of Electricity and Electrical Signals
3825,.   Automotive Ammeters and Voltmeters
3825,.   Except Automotive Ammeters and Voltmeters
3826,Laboratory Analytical Instruments
3827,Optical Instruments and Lenses
3829,"Measuring and Controlling Devices, NEC"
3829,.   Motor Vehicle Gauges
3829,.   Medical Thermometers
3829,.   Electronic Chronometers
3829,".   Except Medical Thermometers, Electronic Chronometers, and Motor Vehicle Gauges"
3841,Surgical and Medical Instruments and Apparatus
3841,.   Tranquilizer Guns
3841,.   Operating Tables
3841,.   Except Tranquilizer Guns and Operating Tables
3842,"Orthopedic, Prosthetic, and Surgical Appliances and Supplies"
3842,.   Incontinent and Bed Pads
3842,".   Orthopedic, Prosthetic, and Surgical Appliances and Supplies, except Electronic Hearing Aids"
3842,.   Electronic Hearing Aids
3843,Dental Equipment and Supplies
3844,X-Ray Apparatus and Tubes and Related Irradiation Apparatus
3845,Electromedical and Electrotherapeutic Apparatus
3845,.   CT and CAT Scanners
3845,.   Other Electromedical and Electrotherapeutic Apparatus
3851,Ophthalmic Goods
3851,.   Intra Ocular Lenses
3851,.   Except Intra Ocular Lenses
3861,Photographic Equipment and Supplies
3861,".   Photographic Equipment and Supplies (Except Photographic Film, Paper, Plates and Chemicals)"
3861,".   Photographic Film, Paper, Plates and Chemicals"
3873,"Watches, Clocks, Clockwork Operated Devices and Parts"
3911,"Jewelry, Precious Metal"
3914,"Silverware, Plated Ware, and Stainless Steel Ware"
3914,.   Cutlery and Flatware Nonprecious and Precious Plated
3914,.   Precious Plated Hollowware
3914,".   Silverware, Plated Ware, and Stainless Steel Ware (Except Nonprecious and Precious Plated Metal Cutlery and Flatware)"
3915,"Jewelers' Findings and Materials, and Lapidary Work"
3915,.   Watch Jewels
3915,.   Except Watch Jewels
3931,Musical Instruments
3942,Dolls and Stuffed Toys
3944,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles"
3944,.   Metal Tricycles
3944,".   Other Games, Toys, and Children's Vehicles"
3949,"Sporting and Athletic Goods, NEC"
3951,"Pens, Mechanical Pencils, and Parts"
3952,"Lead Pencils, Crayons, and Artist's Materials"
3952,.   Drafting Tables and Boards
3952,.   Drawing and India Ink
3952,.   Other
3953,Marking Devices
3955,Carbon Paper and Inked Ribbons
3961,"Costume Jewelry and Costume Novelties, Except Precious Metals"
3965,"Fasteners, Buttons, Needles, and Pins"
3991,Brooms and Brushes
3993,Signs and Advertising Specialties
3993,.   Signs
3993,.   Advertising Specialties
3995,Burial Caskets
3996,"Linoleum, Asphalted-Felt-Base, and Other Hard Surface Floor Coverings, NEC"
3999,"Manufacturing Industries, NEC"
3999,.   Beauty and Barber Chairs
3999,.   Other Beauty and Barber Shop Equipment
3999,.   Fur Dressing and Bleaching
3999,.   Lamp Shades of Paper or Textile
3999,.   Matches
3999,".   Metal Products, Such As Combs, Hair Curlers, Etc."
3999,".   Plastics Products, Such As Combs, Hair Curlers, Etc."
3999,.   Electric Hair Clippers for Humans
3999,.   Tape Measures and Human Hair Clippers
3999,.   Embroidery Kits
3999,.   Other
4011,"Railroads, Line-haul Operating"
4013,Railroad Switching and Terminal Establishments
4013,.   Beltline and Logging Railroads
4013,.   Other
4111,Local and Suburban Transit
4111,.   Mixed Mode Transit Systems
4111,.   Commuter Rail Systems
4111,.   Bus and Motor Vehicle Transit Systems
4111,.   Other Urban Transit Systems
4111,.   Airport Limousine Transportation
4119,"Local Passenger Transportation, NEC"
4119,.   Ambulances
4119,.   Employee Transportation
4119,".   Sightseeing Buses and Cable and Cog Railways, Except Scenic"
4119,.   Special Needs Transportation
4119,.   Hearse Rental with Driver and Carpool and Vanpool Operations
4119,.   Automobile Rental with Driver and Limousine Rental with Driver
4121,Taxicabs
4131,Intercity and Rural Bus Transportation
4141,Local Bus Charter Service
4142,"Bus Charter Service, Except Local"
4151,School Buses
4173,Terminal and Service Facilities for Motor Vehicle Passenger Transportation
4212,Local Trucking Without Storage
4212,.   Solid Waste Collection Without Disposal
4212,.   Hazardous Waste Collection Without Disposal
4212,.   Other Waste Collection Without Disposal
4212,.   Local General Freight Trucking Without Storage
4212,.   Household Goods Moving Without Storage
4212,.   Local Specialized Freight Trucking Without Storage
4213,"Trucking, Except Local"
4213,.   Long-distance Truckload General Freight Trucking
4213,.   Long-distance Less Than Truckload General Freight Trucking
4213,.   Long-distance Household Goods Moving
4213,.   Long-distance Specialized Freight Trucking
4214,Local Trucking with Storage
4214,.   Local General Freight Trucking with Storage
4214,.   Local Household Goods Moving
4214,.   Local Specialized Freight Trucking with Storage
4215,Courier Services Except by Air
4215,.   Hub and Spoke Intercity Delivery
4215,.   Local Delivery
4221,Farm Product Warehousing and Storage
4222,Refrigerated Warehousing and Storage
4225,General Warehousing and Storage
4225,.   General Warehousing and Storage
4225,.   Miniwarehouses and Self-Storage Units
4226,"Special Warehousing and Storage, NEC"
4226,.   Fur Storage
4226,.   General Warehousing in Foreign Trade Zones
4226,.   Other
4231,Terminal and Joint Terminal Maintenance Facilities for Motor Freight Transportation
4311,United States Postal Service
4412,Deep Sea Foreign Transportation of  Freight
4424,Deep Sea Domestic Transportation of Freight
4432,Freight Transportation on the Great Lakes - St. Lawrence Seaway
4449,"Water Transportation of Freight, NEC"
4481,"Deep Sea Transportation of Passengers, Except by Ferry"
4481,.   Deep Sea Passenger Transportation
4481,.   Coastal and Great Lakes Passenger Transportation
4482,Ferries
4482,.   Coastal and Great Lakes Ferries
4482,.   Inland Water Ferries
4489,"Water Transportation of Passengers, NEC"
4489,.   Water Taxis
4489,".   Airboats, Excursion Boats, and Sightseeing Boats"
4491,Marine Cargo Handling
4491,.   Dock and Pier Operations
4491,.   Except Dock and Pier Operations
4492,Towing and Tugboat Services
4493,Marinas
4499,"Water Transportation Services, NEC"
4499,.   Boat and Ship Rental
4499,.   Lighthouse and Canal Operations
4499,.   Marine Salvage and Piloting Vessels In and Out of Harbors
4499,.   Other
4512,"Air Transportation, Scheduled"
4512,.   Scheduled Passenger Air Transportation
4512,.   Scheduled Freight Air Transportation
4513,Air Courier Services
4522,"Air Transportation, Nonscheduled"
4522,.   Air Ambulance
4522,.   Nonscheduled Charter Freight Air Transportation
4522,.   Nonscheduled Charter Passenger Air Transportation
4522,.   Sightseeing Aircraft
4581,"Airports, Flying Fields, and Airport Terminal Services"
4581,.   Air Traffic Control
4581,".   Airfreight Handling at Airports, Hangar Operations, Airport Terminal Services, Aircraft Storage, Airports, and Flying Fields"
4581,.   Aircraft Cleaning and Janitorial Services
4581,.   Aircraft Servicing and Repairing
4612,Crude Petroleum Pipelines
4613,Refined Petroleum Pipelines
4619,"Pipelines, NEC"
4724,Travel Agencies
4725,Tour Operators
4729,"Arrangement of Passenger Transportation, NEC"
4729,.   Arrangement of Carpools and Vanpools
4729,.   Except Arrangement of Carpools and Vanpools
4731,Arrangement of Transportation of  Freight and Cargo
4731,.   Freight Rate Auditors and Tariff Consultants
4731,.   Except Freight Rate Auditors and Tariff Consultants
4741,Rental of Railroad Cars
4741,.   Rental of Railroad Cars
4741,".   Grain Leveling in Railroad Cars, Grain Trimming for Railroad Equipment, Precooling of Fruits and Vegetables in Connection with Transportation, and Railroad Car Cleaning, Icing, Ventilating and Heating"
4783,Packing and Crating
4785,Fixed Facilities and Inspection and Weighing Services for Motor Vehicle Transportation
4785,.   Marine Cargo Checkers
4785,.   Except Marine Cargo Checkers
4789,"Transportation Services, NEC"
4789,.   Pipeline Terminals and Stockyards for Transportation
4789,.   Horse-drawn Cabs and Carriages
4789,.   Dining Car Operations on a Fee or Contract Basis
4789,.   Other
4812,Radiotelephone Communications
4812,.   Paging Carriers
4812,.   Cellular Carriers
4812,.   Paging and Cellular Resellers
4813,"Telephone Communications, Except Radiotelephone"
4813,.   Except Resellers
4813,.   Wired Resellers
4813,.   Satellite Resellers
4822,Telegraph and Other  Message Communications
4832,Radio Broadcasting Stations
4832,.   Networks
4832,.   Stations
4833,Television Broadcasting Stations
4841,Cable and Other Pay Television Services
4841,.   Cable Networks
4841,.   Except Cable Networks
4899,"Communications Services, NEC"
4899,.   Taxi Cab Dispatch
4899,.   Ship-to-Shore Broadcasting Communications
4899,.   Satellite Communications
4899,.   Except Taxi Cab Dispatch Ship-to-Shore Communications and Satellite Communications
4911,Electric Services
4911,.   Hydroelectric Power Generation
4911,.   Electric Power Generation by Fossil Fuels
4911,.   Electric Power Generation by Nuclear Fuels
4911,.   Other Electric Power Generation
4911,.   Electric Power Transmission and Control
4911,.   Electric Power Distribution
4922,Natural Gas Transmission
4923,Natural Gas Transmission and Distribution
4923,.   Distribution
4923,.   Transmission
4924,Natural Gas Distribution
4925,"Mixed, Manufactured, or Liquefied Petroleum Gas Production and/or Distribution"
4931,Electric and Other Services Combined
4931,.   Hydroelectric Power Generation When Combined with Other Services
4931,.   Electric Power Generation by Fossil Fuels When Combined with Other Services
4931,.   Electric Power Generation by Nuclear Fuels When Combined with Other Services
4931,.   Other Electric Power Generation When Combined with Other Services
4931,.   Electric Power Transmission When Combined with Other Services
4931,.   Electric Power Distribution When Combined with Other Services
4931,.   Natural Gas When Combined with Electric Services
4932,Gas and Other Services Combined
4939,"Combination Utilities, NEC"
4939,.   Hydroelectric Power Generation When Combined with Other Services
4939,.   Electric Power Generation by Fossil Fuels When Combined with Other Services
4939,.   Electric Power Generation by Nuclear Fuels When Combined with Other Services
4939,.   Other Power Generation When Combined with Other Services
4939,.   Electric Power Transmission When Combined with Other Services
4939,.   Electric Power Distribution When Combined with Other Services
4939,.   Natural Gas Distribution when Combined with Other Services
4941,Water Supply
4952,Sewerage Systems
4953,Refuse Systems
4953,.   Materials Recovery Facilities
4953,.   Hazardous Waste Treatment and Disposal
4953,.   Solid Waste Landfills
4953,.   Solid Waste Combustors and Incinerators
4953,.   Other Nonhazardous Waste Treatment and Disposal
4959,"Sanitary Services, NEC"
4959,.   Vacuuming of Airport Runways
4959,.   Remediation Services
4959,.   Malaria Control and Mosquito Eradication
4959,.   Other
4961,Steam and Air-Conditioning Supply
4971,Irrigation Systems
5012,Automobiles and Other Motor Vehicles
5013,Motor Vehicle Supplies and New Parts
5013,.   Sold Via Retail Method
5013,.   Sold Via Wholesale Method
5014,Tires and Tubes
5014,.   Sold Via Retail Method
5014,.   Sold Via Wholesale Method
5015,"Motor Vehicle Parts, Used"
5015,.   Sold Via Retail Method
5015,.   Sold Via Wholesale Method
5021,Furniture
5021,.   Sold Via Retail Method
5021,.   Sold Via Wholesale Method
5023,Home Furnishings
5023,.   Sold Via Retail Method
5023,.   Sold Via Wholesale Method
5031,"Lumber, Plywood, Millwork, and Wood Panels"
5032,"Brick, Stone and Related Construction Materials"
5032,.   Sold Via Retail Method
5032,.   Sold Via Wholesale Method
5033,"Roofing, Siding, and Insulation Materials"
5039,"Construction Materials, NEC"
5039,.   Sold Via Retail Method
5039,.   Sold Via Wholesale Method
5043,Photographic Equipment and Supplies
5044,Office Equipment
5044,.   Sold Via Retail Method
5044,.   Sold Via Wholesale Method
5045,Computers and Computer Peripheral Equipment and Software
5045,.   Sold Via Wholesale Method
5045,.   Sold Via Retail Method
5046,"Commercial Equipment, NEC"
5047,"Medical, Dental, and Hospital Equipment and Supplies"
5047,.   Sold Via Wholesale Method
5047,.   Sold Via Retail Method
5048,Ophthalmic Goods
5049,"Professional Equipment and Supplies, NEC"
5049,.   Sold Via Wholesale Method
5049,.   Sold Via Retail Method
5051,Metals Service Centers and Offices
5052,Coal and Other Minerals and Ores
5063,"Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials"
5063,.   Sold Via Retail Method
5063,.   Sold Via Wholesale Method
5064,"Electrical Appliances, Television and Radio Sets"
5065,"Electronic Parts and Equipment, NEC"
5072,Hardware
5072,.   Sold Via Retail Method
5072,.   Sold Via Wholesale Method
5074,Plumbing and Heating Equipment and Supplies (Hydronics)
5074,.   Sold Via Retail Method
5074,.   Sold Via Wholesale Method
5075,Warm Air Heating and Air-Conditioning Equipment and Supplies
5078,Refrigeration Equipment and Supplies
5082,Construction and Mining (Except Petroleum) Machinery and Equipment
5083,Farm and Garden Machinery and Equipment
5083,.   Sold Via Wholesale Method
5083,.   Sold Via Retail Method
5084,Industrial Machinery and Equipment
5085,Industrial Supplies
5085,.   Fluid Power Accessories
5085,.   Except Fluid Power Accessories
5087,Service Establishment Equipment and Supplies
5087,.   Sold Via Wholesale Method
5087,.   Sold Via Retail Method
5087,.   Beauty and Barber Shop Equipment and Supplies
5088,"Transportation Equipment and Supplies, Except Motor Vehicles"
5091,Sporting and Recreational Goods and Supplies
5092,Toys and Hobby Goods and Supplies
5093,Scrap and Waste Materials
5094,"Jewelry, Watches, Precious Stones, and Precious Metals"
5099,"Durable Goods, NEC"
5111,Printing and Writing Paper
5112,Stationery and Office Supplies
5112,.   Sold Via Retail Method
5112,.   Sold Via Wholesale Method
5113,Industrial and Personal Service Paper
5122,"Drugs, Drug Proprietaries, and Druggists' Sundries"
5131,"Piece Goods, Notions, and Other Dry Goods"
5131,".   Converters, Broadwoven Piece Good Fabric"
5131,".   Converters, Except Broadwoven Fabric"
5131,.   Except Converters
5136,Men's and Boys' Clothing and Furnishings
5137,"Women's, Children's, and Infants' Clothing and Accessories"
5139,Footwear
5141,"Groceries, General Line"
5142,Packaged Frozen Foods
5143,"Dairy Products, Except Dried or Canned"
5144,Poultry and Poultry Products
5145,Confectionery
5146,Fish and Seafoods
5147,Meats and Meat Products
5147,.   Boxed Beef
5147,.   Except Boxed Beef
5148,Fresh Fruits and Vegetables
5149,"Groceries and Related Products, NEC"
5149,.   Bottling Mineral or Spring Water
5149,.   Except Bottling Mineral or Spring Water
5153,Grain and Field Beans
5154,Livestock
5159,"Farm-Product Raw Materials, NEC"
5162,Plastics Materials and Basic Forms and Shapes
5169,"Chemicals and Allied Products, NEC"
5171,Petroleum Bulk Stations and Terminals
5171,.   Heating Oil Sold Via Retail Method
5171,.   LP Gas Sold Via Retail Method
5171,.   Sold Via Wholesale Method
5172,"Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals"
5181,Beer and Ale
5182,Wine and Distilled Alcoholic Beverages
5191,Farm Supplies
5191,.   Lawn and Garden Supplies Sold Via Retail Method
5191,.   Except Lawn and Garden Supplies Sold Via Retail Method
5192,"Books, Periodicals, and Newspapers"
